gameId;blueWins;blueWardsPlaced;blueWardsDestroyed;blueFirstBlood;blueKills;blueDeaths;blueAssists;blueEliteMonsters;blueDragons;blueHeralds;blueTowersDestroyed;blueTotalGold;blueAvgLevel;blueTotalExperience;blueTotalMinionsKilled;blueTotalJungleMinionsKilled;blueGoldDiff;blueExperienceDiff;blueCSPerMin;blueGoldPerMin;redWardsPlaced;redWardsDestroyed;redFirstBlood;redKills;redDeaths;redAssists;redEliteMonsters;redDragons;redHeralds;redTowersDestroyed;redTotalGold;redAvgLevel;redTotalExperience;redTotalMinionsKilled;redTotalJungleMinionsKilled;redGoldDiff;redExperienceDiff;redCSPerMin;redGoldPerMin
4497751825;0;17;3;1;7;10;5;0;0;0;0;15351;60;13858;169;52;-2827;-2675;169;15351;17;5;0;10;7;11;1;1;0;0;18178;64;16533;181;52;2827;2675;181;18178
4521417680;0;20;4;0;11;7;8;0;0;0;0;17625;70;18727;212;43;817;2322;212;17625;18;5;1;7;11;7;1;0;1;0;16808;66;16405;209;49;-817;-2322;209;16808
4510713012;1;24;3;0;3;3;5;0;0;0;0;15933;72;19079;259;52;75;536;259;15933;15;1;1;3;3;4;1;1;0;0;15858;72;18543;262;56;-75;-536;262;15858
4509854436;0;12;3;0;11;14;8;0;0;0;0;18229;72;19238;198;48;-1502;-321;198;18229;12;0;1;14;11;14;1;1;0;0;19731;74;19559;186;43;1502;321;186;19731
4500976861;1;34;5;0;2;7;2;0;0;0;0;15356;70;17995;230;60;-1706;-1004;230;15356;20;3;1;7;2;7;1;1;0;0;17062;70;18999;209;71;1706;1004;209;17062
4522637791;1;13;5;0;7;9;6;1;0;1;0;17005;68;18098;216;56;274;1018;216;17005;20;2;1;9;7;10;1;1;0;0;16731;66;17080;200;44;-274;-1018;200;16731
4495935822;1;20;4;0;7;5;8;0;0;0;0;16747;68;18344;198;40;1058;1735;198;16747;19;8;1;5;7;9;1;1;0;0;15689;66;16609;198;46;-1058;-1735;198;15689
4518693297;0;14;0;0;6;7;9;0;0;0;0;16060;66;16426;187;50;-1776;-3265;187;16060;14;1;1;7;6;7;0;0;0;0;17836;72;19691;248;60;1776;3265;248;17836
4496300604;0;15;3;1;5;9;8;0;0;0;0;14998;62;15234;197;40;-2698;-3640;197;14998;16;2;0;9;5;11;1;1;0;0;17696;72;18874;232;44;2698;3640;232;17696
4522794083;0;23;5;1;6;7;7;0;0;0;0;16182;68;17791;221;49;-95;-1113;221;16182;18;4;0;7;6;11;1;1;0;0;16277;70;18904;216;60;95;1113;216;16277
4520699104;0;11;3;1;8;8;7;1;0;1;0;17065;76;19772;214;51;519;1006;214;17065;14;1;0;8;8;6;1;1;0;0;16546;70;18766;204;51;-519;-1006;204;16546
4510367501;0;17;2;1;3;4;4;1;1;0;0;15544;68;18579;222;80;-873;300;222;15544;15;3;0;4;3;2;0;0;0;0;16417;70;18279;240;56;873;-300;240;16417
4505447619;1;16;6;0;4;9;8;1;1;0;0;16541;70;18666;225;60;-1514;-629;225;16541;20;1;1;9;4;8;0;0;0;0;18055;74;19295;239;45;1514;629;239;18055
4471698975;1;24;2;0;6;5;9;1;1;0;0;15112;66;16369;184;43;-973;-674;184;15112;17;1;1;5;6;4;0;0;0;0;16085;68;17043;231;50;973;674;231;16085
4434486038;0;15;4;0;8;11;7;0;0;0;0;17550;70;18186;229;48;-1499;-1282;229;17550;14;4;1;11;8;14;1;0;1;0;19049;70;19468;247;32;1499;1282;247;19049
4498511846;1;20;5;1;8;2;9;2;1;1;0;18323;74;20458;262;52;4011;2732;262;18323;16;7;0;2;8;0;0;0;0;0;14312;66;17726;208;58;-4011;-2732;208;14312
4524081937;1;18;3;1;6;1;5;2;1;1;2;18553;70;18785;248;48;4957;3218;248;18553;13;2;0;1;6;0;0;0;0;0;13596;64;15567;214;53;-4957;-3218;214;13596
4445293450;0;13;2;0;4;4;5;0;0;0;0;15252;68;17517;225;46;-615;-347;225;15252;14;5;1;4;4;3;1;1;0;0;15867;66;17864;229;54;615;347;229;15867
4513310043;1;18;7;1;7;8;3;0;0;0;0;16863;68;17725;206;42;783;-301;206;16863;18;5;0;8;7;7;1;1;0;0;16080;70;18026;186;44;-783;301;186;16080
4500568578;0;15;4;0;1;4;2;1;1;0;0;13925;70;18363;216;60;-3617;-1967;216;13925;78;1;1;4;1;5;0;0;0;0;17542;74;20330;260;80;3617;1967;260;17542
4524214463;1;15;3;1;7;5;8;0;0;0;0;16828;68;17273;217;35;912;-241;217;16828;19;3;0;5;7;5;1;1;0;0;15916;66;17514;217;60;-912;241;217;15916
4505836757;0;15;1;1;4;9;6;1;0;1;0;15391;66;16275;189;46;-2746;-2775;189;15391;24;4;0;9;4;7;0;0;0;0;18137;70;19050;247;43;2746;2775;247;18137
4475217801;1;21;3;1;5;2;4;0;0;0;0;16350;70;18701;245;53;1290;1337;245;16350;37;6;0;2;5;2;0;0;0;0;15060;68;17364;236;54;-1290;-1337;236;15060
4488970376;1;14;5;0;6;6;7;0;0;0;0;17159;72;19172;223;56;-71;994;223;17159;33;1;1;6;6;8;1;1;0;0;17230;68;18178;229;43;71;-994;229;17230
4524090743;0;14;4;0;4;8;3;1;0;1;0;15484;72;18316;226;50;-2528;-882;226;15484;42;1;1;8;4;11;1;1;0;0;18012;72;19198;236;56;2528;882;236;18012
4523042890;1;15;3;1;5;6;4;0;0;0;0;17024;72;19195;254;63;901;1182;254;17024;12;2;0;6;5;7;0;0;0;0;16123;68;18013;214;48;-901;-1182;214;16123
4517636777;1;23;6;1;10;6;13;0;0;0;0;18680;72;19206;220;61;2013;1022;220;18680;20;2;0;6;10;8;2;1;1;0;16667;68;18184;210;43;-2013;-1022;210;16667
4476445956;0;16;2;0;4;11;2;2;1;1;0;14657;68;16983;188;59;-3113;-1771;188;14657;20;1;1;11;4;20;0;0;0;0;17770;72;18754;201;45;3113;1771;201;17770
4490257266;0;13;0;1;6;9;5;1;1;0;0;15550;68;17134;191;44;-1467;-1916;191;15550;15;2;0;9;6;5;0;0;0;0;17017;72;19050;213;40;1467;1916;213;17017
4524954038;0;21;4;0;6;12;3;1;1;0;0;15861;66;17082;208;47;-3197;-1400;208;15861;15;4;1;12;6;20;0;0;0;0;19058;74;18482;208;48;3197;1400;208;19058
4515523477;1;19;5;0;2;4;2;0;0;0;0;15202;72;19256;225;60;-31;849;225;15202;72;4;1;4;2;3;1;1;0;0;15233;72;18407;218;60;31;-849;218;15233
4452314277;0;19;2;0;4;7;5;1;0;1;0;15214;68;16970;211;40;-802;-842;211;15214;15;5;1;7;4;6;1;1;0;0;16016;68;17812;209;52;802;842;209;16016
4523108166;0;18;4;1;8;8;12;1;1;0;0;16171;66;16898;214;43;-1642;-2040;214;16171;16;4;0;8;8;9;1;0;1;0;17813;72;18938;235;60;1642;2040;235;17813
4520687269;0;63;6;0;9;4;5;0;0;0;0;18184;74;20169;238;52;2989;4519;238;18184;23;18;1;4;9;6;0;0;0;0;15195;64;15650;192;44;-2989;-4519;192;15195
4524971748;1;21;3;1;5;3;8;1;1;0;0;16751;68;17829;247;39;2197;1707;247;16751;11;1;0;3;5;1;0;0;0;0;14554;62;16122;193;60;-2197;-1707;193;14554
4523428789;0;17;0;0;6;1;8;1;1;0;0;16973;70;18787;250;55;2983;1577;250;16973;13;4;1;1;6;1;1;0;1;0;13990;68;17210;199;48;-2983;-1577;199;13990
4521032277;1;16;3;0;7;7;7;2;1;1;0;17239;74;19174;222;48;1167;2368;222;17239;12;2;1;7;7;7;0;0;0;0;16072;66;16806;182;58;-1167;-2368;182;16072
4492093382;0;14;4;0;2;11;4;0;0;0;0;14660;66;17284;232;52;-3941;-2386;232;14660;17;4;1;11;2;19;1;1;0;0;18601;74;19670;195;56;3941;2386;195;18601
4520567149;0;20;3;1;9;8;11;1;1;0;0;17429;68;17309;211;48;720;-183;211;17429;16;4;0;8;9;10;0;0;0;0;16709;68;17492;210;50;-720;183;210;16709
4455316787;1;14;4;1;8;3;8;0;0;0;0;18513;72;18739;250;40;4098;1004;250;18513;12;0;0;3;8;4;0;0;0;0;14415;68;17735;194;60;-4098;-1004;194;14415
4524702479;1;15;3;1;5;2;6;1;1;0;0;16225;68;17742;231;56;2430;2023;231;16225;16;1;0;2;5;2;0;0;0;0;13795;66;15719;179;52;-2430;-2023;179;13795
4516718833;0;14;3;1;5;5;5;1;1;0;0;16267;70;17908;247;60;206;-364;247;16267;18;0;0;5;5;5;0;0;0;0;16061;68;18272;228;54;-206;364;228;16061
4476068972;0;17;1;1;3;4;4;0;0;0;0;15478;68;17551;233;59;-1003;-1571;233;15478;16;0;0;4;3;4;0;0;0;0;16481;72;19122;236;64;1003;1571;236;16481
4468615107;0;87;3;0;7;3;10;2;1;1;0;16335;72;18087;212;56;600;-81;212;16335;16;2;1;3;7;3;0;0;0;0;15735;70;18168;246;56;-600;81;246;15735
4525109552;1;16;4;0;4;5;2;0;0;0;0;14826;68;16660;204;49;-1596;-1318;204;14826;16;4;1;5;4;7;1;0;1;0;16422;70;17978;214;57;1596;1318;214;16422
4482138912;1;19;2;1;9;7;19;0;0;0;0;19092;72;19183;226;44;2035;1188;226;19092;18;2;0;7;9;8;1;1;0;0;17057;70;17995;214;56;-2035;-1188;214;17057
4523702225;0;19;3;1;10;7;9;1;0;1;0;17619;72;18563;186;49;1273;622;186;17619;16;2;0;7;10;4;1;1;0;0;16346;70;17941;186;57;-1273;-622;186;16346
4524183803;1;15;1;0;9;8;9;0;0;0;0;16872;70;17906;199;36;-1232;-272;199;16872;17;1;1;8;9;6;1;1;0;0;18104;70;18178;225;48;1232;272;225;18104
4524856340;1;25;3;1;8;5;9;1;1;0;0;17265;68;17683;233;43;1726;1423;233;17265;16;3;0;5;8;11;0;0;0;0;15539;64;16260;192;48;-1726;-1423;192;15539
4487632164;1;17;5;1;11;7;12;0;0;0;0;19308;72;18764;243;49;2036;2183;243;19308;17;2;0;7;11;9;0;0;0;0;17272;66;16581;164;44;-2036;-2183;164;17272
4506468475;1;17;4;1;7;8;8;1;1;0;0;16535;70;17930;230;28;-1123;-1665;230;16535;15;1;0;8;7;7;1;0;1;0;17658;70;19595;225;68;1123;1665;225;17658
4513861752;0;18;5;0;6;8;8;0;0;0;0;16606;70;18604;226;43;-1325;64;226;16606;19;4;1;8;6;11;1;1;0;0;17931;72;18540;233;56;1325;-64;233;17931
4424200095;0;16;3;1;9;9;10;1;1;0;0;17168;68;17668;212;40;-25;1849;212;17168;21;3;0;9;9;10;0;0;0;0;17193;66;15819;196;32;25;-1849;196;17193
4518551407;0;15;18;0;4;4;6;0;0;0;0;14839;66;17555;215;41;-1089;-782;215;14839;41;0;1;4;4;1;0;0;0;0;15928;70;18337;225;63;1089;782;225;15928
4499657757;1;16;1;1;7;6;8;0;0;0;0;17812;70;18372;244;56;1745;1180;244;17812;14;3;0;6;7;10;1;1;0;0;16067;68;17192;216;60;-1745;-1180;216;16067
4498640810;0;18;2;0;3;5;4;0;0;0;0;14827;70;17341;201;41;-1838;-1584;201;14827;37;2;1;5;3;4;1;1;0;0;16665;70;18925;230;67;1838;1584;230;16665
4523696498;1;19;2;0;4;6;4;1;0;1;0;15578;68;17702;229;46;-1018;-1124;229;15578;20;2;1;6;4;6;0;0;0;0;16596;70;18826;240;51;1018;1124;240;16596
4519675150;0;20;4;0;7;3;8;1;1;0;0;16628;68;17255;215;52;-105;1234;215;16628;18;2;1;3;7;5;1;0;1;1;16733;62;16021;213;46;105;-1234;213;16733
4522797583;0;17;2;1;3;4;6;1;1;0;0;14609;68;16875;218;37;-2141;-2439;218;14609;40;4;0;4;3;4;1;0;1;0;16750;72;19314;253;51;2141;2439;253;16750
4492936245;0;40;3;0;1;7;1;0;0;0;0;13325;66;16064;171;52;-3573;-2497;171;13325;18;3;1;7;1;12;2;1;1;0;16898;72;18561;230;51;3573;2497;230;16898
4482256172;1;23;1;0;3;7;3;0;0;0;0;15277;68;17286;234;52;-2105;-88;234;15277;18;4;1;7;3;15;1;1;0;0;17382;70;17374;191;54;2105;88;191;17382
4525023717;0;15;1;1;6;5;4;0;0;0;0;16287;66;17787;226;52;25;2;226;16287;13;2;0;5;6;9;0;0;0;0;16262;68;17785;226;45;-25;-2;226;16262
4511080723;0;55;4;0;1;14;1;1;1;0;0;12747;60;14396;180;39;-6435;-5116;180;12747;15;1;1;14;1;10;0;0;0;0;19182;74;19512;227;57;6435;5116;227;19182
4477916243;0;13;0;1;9;9;7;1;1;0;0;17687;68;18503;206;56;-609;-504;206;17687;16;1;0;9;9;13;0;0;0;0;18296;70;19007;225;60;609;504;225;18296
4489899716;1;14;9;1;8;4;6;1;0;1;0;17187;70;18382;232;39;1546;61;232;17187;23;4;0;4;8;3;0;0;0;0;15641;72;18321;240;55;-1546;-61;240;15641
4516181057;0;12;2;0;3;12;4;0;0;0;0;14015;64;15677;178;36;-4929;-3345;178;14015;15;3;1;12;3;16;1;1;0;0;18944;72;19022;228;48;4929;3345;228;18944
4506113045;1;20;1;1;6;6;5;0;0;0;0;16291;68;18130;228;44;164;-222;228;16291;13;3;0;6;6;6;0;0;0;0;16127;70;18352;227;40;-164;222;227;16127
4525159735;1;14;2;0;4;2;9;0;0;0;0;16289;74;19421;229;72;1025;1276;229;16289;14;4;1;2;4;1;2;1;1;0;15264;70;18145;271;48;-1025;-1276;271;15264
4470997235;1;17;2;1;8;5;9;0;0;0;0;17234;72;18799;228;52;1474;1001;228;17234;16;0;0;5;8;5;0;0;0;0;15760;68;17798;201;60;-1474;-1001;201;15760
4470087448;0;18;2;1;3;8;4;0;0;0;0;14663;66;15749;201;41;-2454;-3816;201;14663;16;1;0;8;3;8;1;0;1;0;17117;74;19565;213;50;2454;3816;213;17117
4465542010;1;18;1;1;5;5;4;1;0;1;0;16278;70;18389;244;56;269;480;244;16278;13;2;0;5;5;5;0;0;0;0;16009;70;17909;219;60;-269;-480;219;16009
4519070159;1;16;2;0;14;17;18;1;0;1;0;19025;68;16965;150;47;-524;-904;150;19025;13;4;1;17;14;9;1;1;0;0;19549;70;17869;185;60;524;904;185;19549
4524509004;1;16;2;0;3;5;3;0;0;0;0;15366;70;17861;230;55;-1364;-87;230;15366;15;2;1;5;3;7;1;1;0;0;16730;68;17948;243;40;1364;87;243;16730
4488138739;0;16;4;0;0;5;0;0;0;0;0;14526;68;17736;246;64;-2320;-1718;246;14526;17;1;1;5;0;6;1;1;0;0;16846;74;19454;248;60;2320;1718;248;16846
4494341320;1;16;3;1;4;2;8;1;1;0;0;16547;72;19666;259;64;1268;1705;259;16547;31;0;0;2;4;3;0;0;0;0;15279;70;17961;249;44;-1268;-1705;249;15279
4525085237;1;12;1;1;2;5;1;1;1;0;0;14936;72;17688;231;53;-1543;-509;231;14936;14;2;0;5;2;8;0;0;0;0;16479;70;18197;250;40;1543;509;250;16479
4522863300;0;16;2;0;5;11;3;1;1;0;0;15594;66;16987;213;55;-2997;-2029;213;15594;18;6;1;11;5;14;0;0;0;0;18591;72;19016;222;46;2997;2029;222;18591
4436047173;0;17;1;1;9;6;11;0;0;0;0;17416;72;18429;208;44;-367;-1771;208;17416;13;4;0;6;9;6;1;1;0;0;17783;74;20200;243;68;367;1771;243;17783
4506779668;0;39;3;0;4;7;4;1;1;0;0;15722;68;17329;221;53;-3309;-2741;221;15722;17;5;1;7;4;9;0;0;0;1;19031;74;20070;230;60;3309;2741;230;19031
4524617778;0;37;8;1;3;2;2;1;0;1;0;16091;76;20383;256;76;1188;2851;256;16091;20;2;0;2;3;3;1;1;0;0;14903;70;17532;244;56;-1188;-2851;244;14903
4472611324;0;25;7;1;6;3;6;0;0;0;0;15048;70;17356;183;34;-1138;-867;183;15048;17;7;0;3;6;3;1;1;0;0;16186;70;18223;253;54;1138;867;253;16186
4457404294;1;16;5;1;17;10;25;0;0;0;1;23335;76;20839;239;52;6790;5348;239;23335;14;0;0;10;17;11;0;0;0;0;16545;64;15491;129;26;-6790;-5348;129;16545
4492916042;1;19;2;1;8;3;10;1;0;1;0;18272;72;19342;233;58;3723;3777;233;18272;15;1;0;3;8;3;1;1;0;0;14549;64;15565;196;51;-3723;-3777;196;14549
4481561513;0;23;4;0;5;5;6;1;1;0;0;16270;72;18195;223;54;748;-77;223;16270;39;7;1;5;5;5;0;0;0;0;15522;68;18272;208;55;-748;77;208;15522
4492740165;1;19;2;0;8;7;8;0;0;0;0;17298;64;16912;233;43;326;1472;233;17298;13;5;1;7;8;11;1;1;0;0;16972;64;15440;210;32;-326;-1472;210;16972
4508812859;1;19;3;1;4;2;6;2;1;1;1;17230;66;17823;244;56;1449;-530;244;17230;39;3;0;2;4;5;0;0;0;0;15781;70;18353;229;77;-1449;530;229;15781
4481763565;0;16;3;1;10;9;9;1;1;0;0;17098;68;17045;201;35;-635;-1011;201;17098;18;6;0;9;10;9;0;0;0;0;17733;72;18056;208;54;635;1011;208;17733
4524656242;0;18;5;1;8;6;11;1;0;1;0;17380;70;18220;211;64;1060;488;211;17380;23;4;0;6;8;9;1;1;0;0;16320;70;17732;215;56;-1060;-488;215;16320
4520625705;0;12;0;0;6;9;4;1;0;1;1;16829;68;17978;198;48;-489;188;198;16829;21;0;1;9;6;11;1;1;0;0;17318;68;17790;216;47;489;-188;216;17318
4446002931;0;15;3;1;3;5;6;0;0;0;0;14538;68;16871;218;39;-2335;-2787;218;14538;19;3;0;5;3;6;1;1;0;0;16873;74;19658;236;80;2335;2787;236;16873
4445858545;1;23;3;1;4;7;6;1;1;0;0;15159;66;17115;217;43;-2496;-2174;217;15159;16;4;0;7;4;6;1;0;1;0;17655;72;19289;240;52;2496;2174;240;17655
4479142877;0;27;2;0;5;8;3;0;0;0;0;14874;66;16504;177;44;-2695;-1042;177;14874;18;5;1;8;5;14;1;1;0;0;17569;68;17546;249;44;2695;1042;249;17569
4523771457;0;18;4;1;9;6;9;2;1;1;0;17721;70;18253;226;57;1160;939;226;17721;17;6;0;6;9;7;0;0;0;0;16561;68;17314;213;62;-1160;-939;213;16561
4469758473;1;16;2;1;9;3;10;1;1;0;1;20273;72;19742;254;51;4982;1971;254;20273;39;0;0;3;9;4;0;0;0;0;15291;68;17771;195;74;-4982;-1971;195;15291
4500666491;1;13;1;1;13;6;13;1;1;0;1;20103;68;17668;220;32;4688;983;220;20103;12;1;0;6;13;4;0;0;0;0;15415;68;16685;172;44;-4688;-983;172;15415
4442547798;1;19;2;1;7;5;10;0;0;0;0;16491;68;17031;199;45;1774;1305;199;16491;19;2;0;5;7;5;0;0;0;0;14717;64;15726;170;34;-1774;-1305;170;14717
4497467264;1;15;4;1;8;3;8;1;1;0;0;17640;72;19566;233;56;2768;2761;233;17640;18;2;0;3;8;2;0;0;0;0;14872;66;16805;220;52;-2768;-2761;220;14872
4523849056;1;26;2;1;5;4;8;1;1;0;0;15518;66;16862;197;50;-686;-619;197;15518;21;4;0;4;5;5;1;0;1;0;16204;68;17481;249;49;686;619;249;16204
4448360530;0;13;1;1;7;5;5;2;1;1;0;17381;70;18495;220;52;1418;544;220;17381;15;0;0;5;7;5;0;0;0;0;15963;68;17951;225;56;-1418;-544;225;15963
4519032722;0;16;3;0;3;3;1;1;1;0;0;15127;70;17750;238;52;-5;-269;238;15127;37;2;1;3;3;3;0;0;0;0;15132;70;18019;203;60;5;269;203;15132
4513335453;0;17;2;0;3;5;4;0;0;0;0;13794;60;14884;183;38;-4000;-2533;183;13794;14;5;1;5;3;5;0;0;0;1;17794;68;17417;245;44;4000;2533;245;17794
4489679008;1;16;2;0;3;4;0;0;0;0;0;15139;68;17354;240;48;-243;799;240;15139;17;1;1;4;3;10;1;1;0;0;15382;66;16555;206;52;243;-799;206;15382
4496154110;0;19;1;1;3;5;6;0;0;0;0;15929;72;18460;229;64;-709;-147;229;15929;18;1;0;5;3;10;1;1;0;0;16638;70;18607;232;68;709;147;232;16638
4524013226;1;23;1;0;2;5;3;2;1;1;0;14974;70;18286;224;60;-726;-31;224;14974;15;5;1;5;2;5;0;0;0;0;15700;70;18317;216;61;726;31;216;15700
4524662465;1;16;1;0;11;4;18;1;1;0;0;19695;72;19512;258;48;3936;2111;258;19695;12;2;1;4;11;4;1;0;1;0;15759;70;17401;205;68;-3936;-2111;205;15759
4518466773;1;17;4;1;4;4;0;1;1;0;0;15154;66;17000;219;54;-277;208;219;15154;42;3;0;4;4;7;0;0;0;0;15431;66;16792;224;43;277;-208;224;15431
4503636843;0;52;4;0;4;8;7;1;1;0;0;14766;66;16507;190;53;-2769;-820;190;14766;17;3;1;8;4;11;0;0;0;0;17535;68;17327;229;44;2769;820;229;17535
4515642015;0;15;5;0;9;4;11;1;1;0;0;17341;70;18528;209;48;1513;1585;209;17341;21;4;1;4;9;8;0;0;0;0;15828;70;16943;222;40;-1513;-1585;222;15828
4524429870;1;14;1;1;4;5;0;2;1;1;0;15464;70;17833;218;71;-736;-94;218;15464;25;2;0;5;4;9;0;0;0;0;16200;70;17927;223;60;736;94;223;16200
4450237694;1;19;5;1;8;9;9;0;0;0;0;18529;72;19610;251;63;1334;656;251;18529;38;4;0;9;8;11;1;1;0;0;17195;70;18954;202;60;-1334;-656;202;17195
4523092582;1;16;2;0;9;4;17;0;0;0;0;18149;70;18067;202;52;3036;1766;202;18149;15;4;1;4;9;5;1;1;0;0;15113;66;16301;222;40;-3036;-1766;222;15113
4509907014;0;19;13;1;3;2;6;1;0;1;0;15840;66;16848;212;40;1811;-631;212;15840;43;4;0;2;3;1;1;1;0;0;14029;68;17479;221;48;-1811;631;221;14029
4517834263;1;14;1;1;8;6;8;0;0;0;0;17915;72;19197;215;56;1451;1985;215;17915;15;1;0;6;8;9;0;0;0;0;16464;70;17212;222;47;-1451;-1985;222;16464
4420577274;0;17;5;1;5;5;7;1;0;1;0;16242;70;18244;235;56;-598;-146;235;16242;24;2;0;5;5;11;1;1;0;0;16840;70;18390;229;59;598;146;229;16840
4496483924;1;15;1;1;10;6;10;1;1;0;0;18498;72;20017;238;56;1446;1597;238;18498;14;3;0;6;10;5;0;0;0;0;17052;70;18420;229;56;-1446;-1597;229;17052
4491903202;0;18;3;1;10;9;15;1;1;0;1;19120;68;17735;219;55;1618;393;219;19120;19;2;0;9;10;10;0;0;0;0;17502;68;17342;207;46;-1618;-393;207;17502
4521293628;1;13;6;0;10;11;13;1;1;0;0;17948;66;16194;193;35;93;-1276;193;17948;17;3;1;11;10;13;0;0;0;0;17855;68;17470;219;40;-93;1276;219;17855
4519886887;0;30;0;0;6;5;8;0;0;0;0;16517;66;17531;219;56;1183;887;219;16517;16;2;1;5;6;7;0;0;0;0;15334;66;16644;192;40;-1183;-887;192;15334
4494464754;0;20;3;0;3;7;0;0;0;0;0;13452;64;15569;170;37;-3453;-720;170;13452;16;6;1;7;3;10;1;1;0;0;16905;66;16289;212;46;3453;720;212;16905
4519903603;0;17;1;0;5;10;3;0;0;0;0;15687;66;17057;210;58;-1655;-1323;210;15687;16;2;1;10;5;12;1;1;0;0;17342;72;18380;215;45;1655;1323;215;17342
4506004524;0;43;2;0;5;11;4;1;1;0;0;14763;68;16834;179;47;-4462;-2990;179;14763;13;2;1;11;5;11;0;0;0;0;19225;72;19824;255;51;4462;2990;255;19225
4494780528;0;12;3;0;7;6;8;0;0;0;0;16417;66;16981;211;56;557;1061;211;16417;15;2;1;6;7;9;0;0;0;0;15860;68;15920;194;48;-557;-1061;194;15860
4524049652;1;15;2;1;9;4;10;0;0;0;0;18168;74;20892;254;45;2527;3473;254;18168;14;0;0;4;9;6;0;0;0;0;15641;68;17419;220;52;-2527;-3473;220;15641
4516959176;0;18;1;0;7;8;9;0;0;0;0;15903;68;17263;189;40;-1831;-2604;189;15903;14;2;1;8;7;11;2;1;1;0;17734;72;19867;226;72;1831;2604;226;17734
4520642578;1;17;6;1;2;1;1;1;0;1;0;14702;66;16741;244;43;649;69;244;14702;22;3;0;1;2;1;1;1;0;0;14053;68;16672;214;42;-649;-69;214;14053
4484713894;0;16;1;0;11;5;10;0;0;0;0;18874;72;19652;224;41;3091;2498;224;18874;21;1;1;5;11;7;0;0;0;0;15783;66;17154;215;37;-3091;-2498;215;15783
4449831560;0;14;4;0;3;10;3;1;1;0;0;15225;70;17939;211;58;-2707;-1826;211;15225;16;0;1;10;3;11;0;0;0;0;17932;74;19765;209;52;2707;1826;209;17932
4464836293;0;16;5;0;4;5;7;0;0;0;0;15858;68;17491;246;44;-512;-844;246;15858;20;3;1;5;4;6;2;1;1;0;16370;70;18335;241;52;512;844;241;16370
4524322157;0;15;3;0;4;9;6;0;0;0;0;14693;66;15883;169;41;-3874;-2423;169;14693;15;2;1;9;4;13;0;0;0;0;18567;70;18306;223;43;3874;2423;223;18567
4519807655;1;16;2;1;3;2;3;1;1;0;0;15574;68;17686;217;68;-100;219;217;15574;17;3;0;2;3;2;0;0;0;0;15674;66;17467;240;48;100;-219;240;15674
4523790678;0;65;4;0;3;5;2;0;0;0;0;15692;66;17765;221;67;506;1580;221;15692;18;3;1;5;3;8;1;1;0;0;15186;68;16185;182;40;-506;-1580;182;15186
4481146678;1;11;3;1;9;1;13;0;0;0;0;18297;72;19315;251;52;4796;3112;251;18297;12;1;0;1;9;0;0;0;0;0;13501;64;16203;203;53;-4796;-3112;203;13501
4382920718;1;21;3;0;15;16;10;2;1;1;0;19247;68;16835;205;44;-1709;-1585;205;19247;80;6;1;16;15;16;0;0;0;0;20956;70;18420;182;44;1709;1585;182;20956
4522131517;0;12;2;0;1;7;1;0;0;0;0;15414;68;17341;236;54;-553;-114;236;15414;17;0;1;7;1;8;0;0;0;0;15967;70;17455;194;48;553;114;194;15967
4522409502;1;21;2;0;10;7;15;1;1;0;0;19601;74;20002;227;76;3190;2346;227;19601;14;3;1;7;10;8;1;0;1;0;16411;68;17656;214;44;-3190;-2346;214;16411
4522867011;0;15;1;0;3;6;0;1;0;1;0;15189;66;17014;225;56;-1720;-2056;225;15189;12;4;1;6;3;3;1;1;0;0;16909;72;19070;248;61;1720;2056;248;16909
4489166333;0;15;2;1;5;9;3;0;0;0;0;16452;66;17540;232;51;-480;353;232;16452;15;1;0;9;5;10;0;0;0;0;16932;68;17187;192;32;480;-353;192;16932
4521309700;0;13;4;0;2;5;3;0;0;0;0;14899;68;17481;238;40;-1081;-631;238;14899;23;2;1;5;2;6;1;1;0;0;15980;68;18112;209;60;1081;631;209;15980
4522235409;1;14;4;1;9;1;9;1;1;0;0;18964;72;19620;255;44;5436;3459;255;18964;26;0;0;1;9;1;0;0;0;0;13528;64;16161;183;50;-5436;-3459;183;13528
4487639972;1;21;3;1;12;1;14;1;1;0;0;18923;70;18586;236;44;5323;2352;236;18923;52;4;0;1;12;1;0;0;0;0;13600;64;16234;191;56;-5323;-2352;191;13600
4495602033;0;18;1;0;7;8;8;0;0;0;0;17472;68;18276;229;52;-214;-356;229;17472;13;3;1;8;7;9;2;1;1;0;17686;70;18632;211;52;214;356;211;17686
4521631816;0;17;1;0;3;9;2;1;1;0;0;14665;62;15990;188;42;-2705;-1757;188;14665;16;3;1;9;3;9;0;0;0;0;17370;72;17747;226;32;2705;1757;226;17370
4451877968;1;16;1;1;5;3;4;1;0;1;0;16415;68;17432;213;38;1419;82;213;16415;22;5;0;3;5;2;1;1;0;0;14996;68;17350;223;52;-1419;-82;223;14996
4511243744;0;18;4;0;2;11;2;0;0;0;0;13960;64;15286;191;48;-5431;-4681;191;13960;35;4;1;11;2;10;0;0;0;1;19391;74;19967;200;57;5431;4681;200;19391
4448363210;0;15;1;0;2;11;3;0;0;0;0;14773;66;16673;202;53;-4125;-2712;202;14773;17;6;1;11;2;11;1;1;0;0;18898;72;19385;237;50;4125;2712;237;18898
